index,title,year,image,image_link,state,category,decade
1812,"Mitten hole, Plantation Falls Legendary Golf, Hilton Head Island, South Carolina",1985.0,02917v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02917v.jpg,SC,Other,1980
1813,"Horseshoe hole, Plantation Falls Legendary Golf, Hilton Head Island, South Carolina",1985.0,02918v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02918v.jpg,SC,Other,1980
1814,"Sheep on waterfall, Plantation Golf I, Myrtle Beach, South Carolina",1979.0,02919v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02919v.jpg,SC,Other,1970
1815,"Sign, Plantation Golf, Myrtle Beach, South Carolina",1979.0,02920v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02920v.jpg,SC,Sign/Billboard,1970
1816,"Farm animals, Plantation Golf I, Myrtle Beach, South Carolina",1979.0,02921v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02921v.jpg,SC,Other,1970
1817,"Church (wide view), Glauca Morra mini golf, Kirkland, New York",1987.0,02922v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02922v.jpg,NY,Other,1980
1818,"Church, Glauca Morra mini golf, Kirkland, New York",1987.0,02923v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02923v.jpg,NY,Other,1980
1819,"Pagoda, Glauca Morra mini golf, Kirkland, New York",1987.0,02924v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02924v.jpg,NY,Other,1980
1820,"Lighthouse view 2, Glauca Morra mini golf, Kirkland, New York",1987.0,02925v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02925v.jpg,NY,Other,1980
1821,"Sign, Glauca Morra mini golf, Kirkland, New York",1987.0,02926v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02926v.jpg,NY,Sign/Billboard,1980
1822,"Barn, Glauca Morra mini golf, Kirkland, New York",1987.0,02927v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02927v.jpg,NY,Entertainment,1980
1823,"Windmill, Glauca Morra mini golf, Kirkland, New York",1988.0,02928v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02928v.jpg,NY,Other,1980
1824,"Lighthouse, Pitch and Putt, Inc., mini golf, Route 1, Port St. Lucie, Florida",1990.0,02929v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02929v.jpg,FL,Other,1990
1825,"Lighthouse view 1, Pelican Point mini golf, North Myrtle Beach, South Carolina",1985.0,02930v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02930v.jpg,SC,Other,1980
1826,"Lighthouse view 2, Pelican Point mini golf, North Myrtle Beach, South Carolina",1985.0,02931v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02931v.jpg,SC,Other,1980
1827,"Downhill hole, Pelican Point mini golf, North Myrtle Beach, South Carolina",1985.0,02932v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02932v.jpg,SC,Other,1980
1828,"Under construction 2, Gilligan's Island Golf, Garden City, South Carolina",1988.0,02933v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02933v.jpg,SC,Other,1980
1829,"Sign, Gilligan's Island Golf, Garden City, South Carolina",1988.0,02934v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02934v.jpg,SC,Sign/Billboard,1980
1830,"Under construction 5, Gilligan's Island Golf, Garden City, South Carolina",1988.0,02935v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02935v.jpg,SC,Other,1980
1831,"Under construction 4, Gilligan's Island Golf, Garden City, South Carolina",1988.0,02936v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02936v.jpg,SC,Other,1980
1832,"Horseshoe hole, straight on, Legendary Golf, Ormond Beach, Florida",1990.0,02937v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02937v.jpg,FL,Other,1990
1833,"Horseshoe hole, behind, Legendary Golf, Ormond Beach, Florida",1990.0,02938v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02938v.jpg,FL,Other,1990
1834,"Horseshoe hole, side, Legendary Golf, Ormond Beach, Florida",1990.0,02939v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02939v.jpg,FL,Other,1990
1835,"Green bend, Legendary Golf, Ormond Beach, Florida",1990.0,02940v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02940v.jpg,FL,Other,1990
1836,"Small sand ditch hole, Legendary Golf, Ormond Beach, Florida",1990.0,02941v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02941v.jpg,FL,Other,1990
1837,"Tree hole, Legendary Golf, Ormond Beach, Florida",1990.0,02942v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02942v.jpg,FL,Other,1990
1838,"Castle and shark, Adventure Golf, Route 441, Pigeon Forge, Tennessee",1984.0,02943v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02943v.jpg,TN,Other,1980
1839,"Octopus and overall, Adventure Golf, Route 441, Pigeon Forge, Tennessee",1984.0,02944v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02944v.jpg,TN,Other,1980
1840,"Castle detail 2, Adventure Golf, Route 441, Pigeon Forge, Tennessee",1984.0,02945v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02945v.jpg,TN,Other,1980
1841,"Shark detail, Adventure Golf, Route 441, Pigeon Forge, Tennessee",1984.0,02946v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02946v.jpg,TN,Other,1980
1842,"Windmill, Adventure Golf, Route 441, Pigeon Forge, Tennessee",1984.0,02947v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02947v.jpg,TN,Other,1980
1843,"Square brick hole, Adventure Golf, Route 441, Pigeon Forge, Tennessee",1984.0,02948v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02948v.jpg,TN,Other,1980
1844,"Simple hole straight on, Adventure Golf, Route 441, Pigeon Forge, Tennessee",1984.0,02949v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02949v.jpg,TN,Other,1980
1845,"Dinosaur statue, Fantasy mini golf, Route 441, Pigeon Forge, Tennessee",1992.0,02950v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02950v.jpg,TN,Statue/Sculpture,1990
1846,"Dinosaur statue detail, Fantasy mini golf, Route 441, Pigeon Forge, Tennessee",1992.0,02951v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02951v.jpg,TN,Statue/Sculpture,1990
1847,"Pegasus statue detail, Fantasy mini golf, Route 441, Pigeon Forge, Tennessee",1992.0,02952v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02952v.jpg,TN,Gas Station,1990
1848,"Gorilla, Jolly Golf, Route 441, Gatlinburg, Tennessee",1984.0,02954v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02954v.jpg,TN,Other,1980
1849,"Snake pit 18th hole, Jolly Golf, Route 441, Gatlinburg, Tennessee",1984.0,02955v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02955v.jpg,TN,Other,1980
1850,"Giant lizard, Jolly Golf, Route 441, Gatlinburg, Tennessee",1984.0,02956v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02956v.jpg,TN,Other,1980
1851,"Whale mouth, Jolly Golf, Route 441, Gatlinburg, Tennessee",1984.0,02957v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02957v.jpg,TN,Other,1980
1852,"Monkey, Jolly Golf, Route 441, Gatlinburg, Tennessee",1984.0,02958v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02958v.jpg,TN,Other,1980
1853,"Church, Jolly Golf, Route 441 I, Gatlinburg, Tennessee",1984.0,02959v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02959v.jpg,TN,Other,1980
1854,"Hole 9 sign, Plantation Falls Legendary Golf, Hilton Head Island, South Carolina",1985.0,02960v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02960v.jpg,SC,Sign/Billboard,1980
1855,"Beefeater, Joyland Golf, Daytona Beach, Florida",1990.0,02961v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02961v.jpg,FL,Other,1990
1856,"Waiter, Joyland Golf, Daytona Beach, FLA, 1990., Daytona Beach, Florida",1990.0,02962v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02962v.jpg,FL,Other,1990
1857,"Hula danger 1, Joyland Golf, Daytona Beach, FLA, 1990., Daytona Beach, Florida",1990.0,02963v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02963v.jpg,FL,Other,1990
1858,"Hula danger 2, Joyland Golf, Daytona Beach, FLA, 1990., Daytona Beach, Florida",1990.0,02964v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02964v.jpg,FL,Other,1990
1859,"Overall 1, Joyland Golf, Daytona Beach, Florida",1990.0,02965v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02965v.jpg,FL,Other,1990
1860,"India, Joyland Golf, Daytona Beach, Florida",1990.0,02966v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02966v.jpg,FL,Other,1990
1861,"Pig chef and auto, Joyland Golf, Daytona Beach, Florida",1990.0,02967v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02967v.jpg,FL,Auto Service,1990
1862,"Castle three-quarter view, Joyland Golf, Daytona Beach, Florida",1990.0,02968v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02968v.jpg,FL,Other,1990
1863,"Overall 2, Joyland Golf, Daytona Beach, Florida",1990.0,02969v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02969v.jpg,FL,Other,1990
1864,"Pink pig, Joyland Golf, Daytona Beach, Florida",1990.0,02970v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02970v.jpg,FL,Other,1990
1865,"Car, Joyland Golf, Daytona Beach, Florida",1990.0,02971v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02971v.jpg,FL,Other,1990
1866,"Pig, Joyland Golf, Daytona Beach, Florida",1990.0,02972v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02972v.jpg,FL,Other,1990
1867,"Vandalism sign and Italy, Joyland Golf, Daytona Beach, Florida",1990.0,02973v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02973v.jpg,FL,Sign/Billboard,1990
1868,"Vandalism sign 1, Joyland Golf, Daytona Beach, Florida",1990.0,02974v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02974v.jpg,FL,Sign/Billboard,1990
1869,"Vandalism sign 2, Joyland Golf, Daytona Beach, Florida",1990.0,02975v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02975v.jpg,FL,Sign/Billboard,1990
1870,"Castle profile, Joyland Golf, Daytona Beach, Florida",1990.0,02976v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02976v.jpg,FL,Other,1990
1871,"Hole detail, Jekyll Island mini golf, Jekyll Island, Georgia",1985.0,02977v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02977v.jpg,GA,Other,1980
1872,"Loop de loop, Jekyll Island mini golf, Jekyll Island, Georgia",1985.0,02978v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02978v.jpg,GA,Other,1980
1873,"Split hole (back), Jekyll Island mini golf, Jekyll Island, Georgia",1985.0,02979v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02979v.jpg,GA,Other,1980
1874,"Chipmunk hole, Jekyll Island mini golf, Jekyll Island, Georgia",1985.0,02980v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02980v.jpg,GA,Other,1980
1875,"Log hole, Jekyll Island mini golf, Jekyll Island, Georgia",1985.0,02981v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02981v.jpg,GA,Other,1980
1876,"Hole detail 2, Jekyll Island mini golf, Jekyll Island, Georgia",1985.0,02982v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02982v.jpg,GA,Other,1980
1877,"Two holes, Jekyll Island mini golf, Jekyll Island, Georgia",1985.0,02983v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02983v.jpg,GA,Other,1980
1878,"Pebble trap hole, Jekyll Island mini golf I, Jekyll Island, Georgia",1985.0,02984v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02984v.jpg,GA,Other,1980
1879,"Windmill, chipmunk, and mill holes, Jekyll Island mini golf, Jekyll Island, Georgia",1985.0,02985v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02985v.jpg,GA,Other,1980
1880,"Loop hole, Jekyll Island mini golf, Jekyll Island, Georgia",1985.0,02986v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02986v.jpg,GA,Other,1980
1881,"Through triangles, Jekyll Island mini golf, Jekyll Island, Georgia",1985.0,02987v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02987v.jpg,GA,Other,1980
1882,"Windmill hole, Jekyll Island mini golf, Jekyll Island, Georgia",1985.0,02988v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02988v.jpg,GA,Other,1980
1883,"Round hole, Jekyll Island mini golf, Jekyll Island, Georgia",1985.0,02989v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02989v.jpg,GA,Other,1980
1884,"Buddha detail, Golden Dragon Golf, North Myrtle Beach, South Carolina",1985.0,02990v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02990v.jpg,SC,Other,1980
1885,"Lattice pagoda, Golden Dragon Golf, North Myrtle Beach, South Carolina",1985.0,02991v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02991v.jpg,SC,Other,1980
1886,"Buddha, front view, Golden Dragon Golf, North Myrtle Beach, South Carolina",1985.0,02992v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02992v.jpg,SC,Other,1980
1887,"Buddha and one flamingo 1, Golden Dragon Golf, North Myrtle Beach, South Carolina",1985.0,02993v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02993v.jpg,SC,Other,1980
1888,"Buddha and one flamingo 2, Golden Dragon Golf, North Myrtle Beach, South Carolina",1985.0,02994v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02994v.jpg,SC,Other,1980
1889,"Dragon gate detail, Golden Dragon Golf, North Myrtle Beach, South Carolina",1985.0,02995v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02995v.jpg,SC,Other,1980
1890,"Three flamingos, Golden Dragon Golf, North Myrtle Beach, South Carolina",1985.0,02996v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02996v.jpg,SC,Other,1980
1891,"Sign, Golden Dragon Golf, North Myrtle Beach, South Carolina",1985.0,02997v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02997v.jpg,SC,Sign/Billboard,1980
1892,"Long three-quarter overall, Golden Dragon Golf, North Myrtle Beach, South Carolina",1985.0,02998v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02998v.jpg,SC,Other,1980
1893,"Little pagoda, Golden Dragon Golf, North Myrtle Beach, South Carolina",1985.0,02999v.jpg,https://cdn.loc.gov/service/pnp/mrg/02900/02999v.jpg,SC,Other,1980
1894,"Buddha and flamingo (vertical), Golden Dragon Golf, North Myrtle Beach, South Carolina",1985.0,03000v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03000v.jpg,SC,Other,1980
1895,"Buddha (straight on), Golden Dragon Golf, North Myrtle Beach, South Carolina",1985.0,03001v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03001v.jpg,SC,Other,1980
1896,"Buddha with free game hole 2, Golden Dragon Golf, North Myrtle Beach, South Carolina",1985.0,03002v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03002v.jpg,SC,Other,1980
1897,"Rose bush hole, Moby Dick Golf, Myrtle Beach, South Carolina",1985.0,03003v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03003v.jpg,SC,Other,1980
1898,"High and low hole, Moby Dick Golf, Myrtle Beach, South Carolina",1985.0,03004v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03004v.jpg,SC,Other,1980
1899,"Raised runway hole, Moby Dick Golf, Myrtle Beach, South Carolina",1985.0,03005v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03005v.jpg,SC,Other,1980
1900,"Circular raised lip hole, Moby Dick Golf, Myrtle Beach, South Carolina",1985.0,03006v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03006v.jpg,SC,Other,1980
1901,"Rocks and pebbles hole (side view), Moby Dick Golf, Myrtle Beach, South Carolina",1985.0,03007v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03007v.jpg,SC,Other,1980
1902,"Rocks and pebbles hole (straight on), Moby Dick Golf, Myrtle Beach, South Carolina",1985.0,03008v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03008v.jpg,SC,Other,1980
1903,"Rocks and pebbles hole overall, Moby Dick Golf, Myrtle Beach, South Carolina",1985.0,03009v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03009v.jpg,SC,Other,1980
1904,"14th hole marker, Moby Dick Golf, Myrtle Beach, South Carolina",1985.0,03010v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03010v.jpg,SC,Other,1980
1905,"7th hole marker, Moby Dick Golf, Myrtle Beach, South Carolina",1985.0,03011v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03011v.jpg,SC,Other,1980
1906,"Women's room sign, Moby Dick Golf, Myrtle Beach, South Carolina",1985.0,03012v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03012v.jpg,SC,Sign/Billboard,1980
1907,"Men's room sign, Moby Dick Golf, Myrtle Beach, South Carolina",1985.0,03013v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03013v.jpg,SC,Sign/Billboard,1980
1908,"Sign, Moby Dick Golf, Myrtle Beach, South Carolina",1985.0,03014v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03014v.jpg,SC,Sign/Billboard,1980
1909,"Rules, Moby Dick Golf, Myrtle Beach, South Carolina",1985.0,03015v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03015v.jpg,SC,Other,1980
1910,"Whaleman's Chapel sign, Moby Dick Golf, Myrtle Beach, South Carolina",1985.0,03016v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03016v.jpg,SC,Sign/Billboard,1980
1911,"Rules 2, Moby Dick Golf, Myrtle Beach, South Carolina",1985.0,03017v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03017v.jpg,SC,Other,1980
1912,"Overall 2, Moby Dick Golf, Myrtle Beach, South Carolina",1985.0,03018v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03018v.jpg,SC,Other,1980
1913,"Overall 3, Moby Dick Golf, Myrtle Beach, South Carolina",1985.0,03019v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03019v.jpg,SC,Other,1980
1914,"Storefronts 2, Moby Dick Golf, Myrtle Beach, South Carolina",1985.0,03020v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03020v.jpg,SC,Other,1980
1915,"Storefronts 1, Moby Dick Golf, Myrtle Beach, South Carolina",1985.0,03021v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03021v.jpg,SC,Other,1980
1916,"Courtesy sign, Moby Dick Golf, Myrtle Beach, South Carolina",1985.0,03022v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03022v.jpg,SC,Lodging,1980
1917,"Overall 1, Moby Dick Golf, Myrtle Beach, South Carolina",1985.0,03023v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03023v.jpg,SC,Other,1980
1918,"Central waterfall, Rainbow Falls Golf, Myrtle Beach, South Carolina",1988.0,03024v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03024v.jpg,SC,Other,1980
1919,"Central waterfall 2, Rainbow Falls Golf, Myrtle Beach, South Carolina",1988.0,03025v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03025v.jpg,SC,Other,1980
1920,"Shark overall, Rainbow Falls Golf, Myrtle Beach, South Carolina",1988.0,03026v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03026v.jpg,SC,Other,1980
1921,"Octopus tentacle detail 2, Rainbow Falls Golf, Myrtle Beach, South Carolina",1988.0,03027v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03027v.jpg,SC,Other,1980
1922,"Octopus angle 2, Rainbow Falls Golf, Myrtle Beach, South Carolina",1988.0,03028v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03028v.jpg,SC,Other,1980
1923,"Octopus overall, Rainbow Falls Golf, Myrtle Beach, South Carolina",1988.0,03029v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03029v.jpg,SC,Other,1980
1924,"Octopus tentacle detail 3, Rainbow Falls Golf, Myrtle Beach, South Carolina",1988.0,03030v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03030v.jpg,SC,Other,1980
1925,"Sand-trap horizontal, Rainbow Falls Golf, Myrtle Beach, South Carolina",1988.0,03031v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03031v.jpg,SC,Other,1980
1926,"Dinosaur foot detail, Rainbow Falls Golf, Myrtle Beach, South Carolina",1988.0,03032v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03032v.jpg,SC,Other,1980
1927,"Octopus tentacle detail 1, Rainbow Falls Golf, Myrtle Beach, South Carolina",1988.0,03033v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03033v.jpg,SC,Other,1980
1928,"Dinosaur tail, Rainbow Falls Golf, Myrtle Beach, South Carolina",1988.0,03034v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03034v.jpg,SC,Other,1980
1929,"Dinosaur right side detail, Rainbow Falls Golf, Myrtle Beach, South Carolina",1988.0,03035v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03035v.jpg,SC,Other,1980
1930,"Dinosaur three-quarter detail, Rainbow Falls Golf, Myrtle Beach, South Carolina",1988.0,03036v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03036v.jpg,SC,Other,1980
1931,"Dinosaur head detail, Rainbow Falls Golf, Myrtle Beach, South Carolina",1988.0,03037v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03037v.jpg,SC,Other,1980
1932,"Dinosaur overall detail, Rainbow Falls Golf, Myrtle Beach, South Carolina",1988.0,03038v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03038v.jpg,SC,Other,1980
1933,"Dinosaur overall horizontal, Rainbow Falls Golf, Myrtle Beach, South Carolina",1988.0,03039v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03039v.jpg,SC,Other,1980
1934,"Sign, Rainbow Falls Golf, Route 17, Myrtle Beach, South Carolina",1988.0,03041v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03041v.jpg,SC,Sign/Billboard,1980
1935,"Dinosaur overall vertical, Rainbow Falls Golf, Myrtle Beach, South Carolina",1988.0,03042v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03042v.jpg,SC,Other,1980
1936,"Golf ball storage, Rainbow Falls Golf, Myrtle Beach, South Carolina",1988.0,03043v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03043v.jpg,SC,Other,1980
1937,"Mosque view 1, Rainbow Falls Golf, Myrtle Beach, South Carolina",1988.0,03044v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03044v.jpg,SC,Other,1980
1938,"Mosque view 2 Rainbow Falls Golf, Myrtle Beach, South Carolina",1988.0,03045v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03045v.jpg,SC,Other,1980
1939,"Mosque view 3, Rainbow Falls Golf, Myrtle Beach, South Carolina",1988.0,03046v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03046v.jpg,SC,Other,1980
1940,"Octopus angle 3, Rainbow Falls Golf, Myrtle Beach, South Carolina",1988.0,03047v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03047v.jpg,SC,Other,1980
1941,"Sphinx, Magic Carpet Golf, Route 98, Fort Walton Beach, Florida",1979.0,03048v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03048v.jpg,FL,Other,1970
1942,"Overall, Magic Carpet Golf, Route 98, Fort Walton Beach, Florida",1979.0,03049v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03049v.jpg,FL,Other,1970
1943,"Frog hole front, Magic Carpet Golf, Key West, Florida",1985.0,03050v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03050v.jpg,FL,Other,1980
1944,"Dolphin statue, Magic Carpet Golf, Key West, Florida",1985.0,03051v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03051v.jpg,FL,Statue/Sculpture,1980
1945,"Tree entrance, Magic Carpet Golf, Key West, Florida",1985.0,03052v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03052v.jpg,FL,Other,1980
1946,"Sea serpent, Magic Carpet Golf, Key West, Florida",1985.0,03053v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03053v.jpg,FL,Other,1980
1947,"Conch, Magic Carpet Golf, Key West, Florida",1990.0,03054v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03054v.jpg,FL,Other,1990
1948,"Easter Island hole, Magic Carpet Golf, Key West, Florida",1985.0,03055v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03055v.jpg,FL,Other,1980
1949,"Sign (horizontal), Magic Carpet Golf, Key West, Florida",1985.0,03056v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03056v.jpg,FL,Sign/Billboard,1980
1950,"Hansel and Gretel, Magic Carpet Golf, Key West, Florida",1985.0,03057v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03057v.jpg,FL,Other,1980
1951,"Dinosaur detail up, Magic Carpet Golf, Key West, Florida",1985.0,03058v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03058v.jpg,FL,Other,1980
1952,"Sea serpent hole, Magic Carpet Golf, Key West, Florida",1985.0,03059v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03059v.jpg,FL,Other,1980
1953,"Dragon and pumpkin, Magic Carpet Golf, Key West, Florida",1985.0,03060v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03060v.jpg,FL,Other,1980
1954,"Dolphin detail 2, Magic Carpet Golf, Key West, Florida",1985.0,03061v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03061v.jpg,FL,Other,1980
1955,"Pumpkin, Magic Carpet Golf, Key West, Florida",1985.0,03062v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03062v.jpg,FL,Other,1980
1956,"Castle front overall, Magic Carpet Golf, Key West, Florida",1990.0,03063v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03063v.jpg,FL,Other,1990
1957,"Castle straight on, Magic Carpet Golf, Key West, Florida",1985.0,03064v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03064v.jpg,FL,Other,1980
1958,"Snake hole, Magic Carpet Golf, Key West, Florida",1985.0,03065v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03065v.jpg,FL,Other,1980
1959,"Snake hole 2, Magic Carpet Golf, Key West, Florida",1985.0,03066v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03066v.jpg,FL,Other,1980
1960,"Treasure chest, Magic Carpet Golf, Key West, Florida",1985.0,03067v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03067v.jpg,FL,Other,1980
1961,"Octopus hole (vertical), Magic Carpet Golf, Key West, Florida",1985.0,03068v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03068v.jpg,FL,Other,1980
1962,"Skull hole, Magic Carpet Golf, Key West, Florida",1985.0,03069v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03069v.jpg,FL,Other,1980
